workflow,paper_id,field,gold,pred,match,match_reason
w10_guideline_fewshot_gemma3_12b,COOL,target_class,traffic_speed_and_flow,traffic_speed,no,mismatch
w10_guideline_fewshot_gemma3_12b,COOL,dataset_family,metr_la|pems_bay|pemsd7|pemsd8,metr_la|pems_bay|pemsd8,no,set_mismatch
w10_guideline_fewshot_gemma3_12b,COOL,has_public_code,not_reported,not_reported,yes,exact
w10_guideline_fewshot_gemma3_12b,COOL,has_public_dataset,yes,yes,yes,exact
w10_guideline_fewshot_gemma3_12b,COOL,horizon_type,multi_horizon,multi_horizon,yes,exact
w10_guideline_fewshot_gemma3_12b,COOL,horizon_min_value,3,3,yes,exact
w10_guideline_fewshot_gemma3_12b,COOL,horizon_max_value,12,12,yes,exact
w10_guideline_fewshot_gemma3_12b,COOL,horizon_unit,steps,minutes,no,mismatch
w10_guideline_fewshot_gemma3_12b,COOL,frequency_value,5,5,yes,exact
w10_guideline_fewshot_gemma3_12b,COOL,frequency_unit,minutes,minutes,yes,exact
w10_guideline_fewshot_gemma3_12b,COOL,graph_node_count_min,170,170,yes,exact
w10_guideline_fewshot_gemma3_12b,COOL,graph_node_count_max,883,325,no,mismatch
w10_guideline_fewshot_gemma3_12b,COOL,node_unit,sensors,sensors,yes,exact
w10_guideline_fewshot_gemma3_12b,COOL,graph_node_count_status,found,partial,no,mismatch
w10_guideline_fewshot_gemma3_12b,COOL,coding_status,complete,complete,yes,exact
w10_guideline_fewshot_gemma3_12b,COOL,confidence,high,high,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,year,2018,2017,no,mismatch
w10_schema_v4_access_gemma3_12b,DCRNN,venue_type,conference,conference,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,domain_class,traffic,traffic,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,target_class,traffic_speed,traffic_speed,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,dataset_family,metr_la|pems_bay,metr_la|pems_bay,yes,exact_set
w10_schema_v4_access_gemma3_12b,DCRNN,has_public_code,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,has_public_dataset,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,horizon_type,multi_horizon,multi_horizon,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,horizon_min_value,15,15,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,horizon_max_value,60,60,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,horizon_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,frequency_value,5,5,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,frequency_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,graph_node_count_min,207,207,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,graph_node_count_max,325,325,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,node_unit,sensors,sensors,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,graph_node_count_status,found,found,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,coding_status,complete,complete,yes,exact
w10_schema_v4_access_gemma3_12b,DCRNN,confidence,high,high,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,year,2018,2017,no,mismatch
w10_schema_v4_access_gemma3_12b,STGCN,venue_type,conference,preprint,no,mismatch
w10_schema_v4_access_gemma3_12b,STGCN,domain_class,traffic,traffic,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,target_class,traffic_speed,traffic_speed,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,dataset_family,bjer4|pemsd7,metr_la|pems_bay,no,set_mismatch
w10_schema_v4_access_gemma3_12b,STGCN,has_public_code,not_reported,not_reported,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,has_public_dataset,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,horizon_type,multi_horizon,multi_horizon,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,horizon_min_value,15,15,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,horizon_max_value,45,45,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,horizon_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,frequency_value,5,5,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,frequency_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,graph_node_count_min,12,12,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,graph_node_count_max,1026,1026,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,node_unit,sensors,stations,no,mismatch
w10_schema_v4_access_gemma3_12b,STGCN,graph_node_count_status,found,partial,no,mismatch
w10_schema_v4_access_gemma3_12b,STGCN,coding_status,complete,complete,yes,exact
w10_schema_v4_access_gemma3_12b,STGCN,confidence,high,high,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,year,2019,2019,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,venue_type,conference,preprint,no,mismatch
w10_schema_v4_access_gemma3_12b,Graph WaveNet,domain_class,traffic,traffic,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,target_class,traffic_speed,traffic_speed,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,dataset_family,metr_la|pems_bay,metr_la|pems_bay,yes,exact_set
w10_schema_v4_access_gemma3_12b,Graph WaveNet,has_public_code,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,has_public_dataset,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,horizon_type,multi_horizon,multi_horizon,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,horizon_min_value,15,15,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,horizon_max_value,60,60,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,horizon_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,frequency_value,5,5,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,frequency_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,graph_node_count_min,207,207,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,graph_node_count_max,325,325,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,node_unit,sensors,sensors,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,graph_node_count_status,found,found,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,coding_status,complete,complete,yes,exact
w10_schema_v4_access_gemma3_12b,Graph WaveNet,confidence,high,high,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,year,2019,2019,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,venue_type,journal,preprint,no,mismatch
w10_schema_v4_access_gemma3_12b,GP-DCRNN,domain_class,traffic,traffic,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,target_class,traffic_speed_and_flow,traffic_speed_and_flow,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,dataset_family,california_highway_pems,metr_la|pemsd7,no,set_mismatch
w10_schema_v4_access_gemma3_12b,GP-DCRNN,has_public_code,not_reported,no,no,mismatch
w10_schema_v4_access_gemma3_12b,GP-DCRNN,has_public_dataset,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,horizon_type,single_horizon,single_horizon,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,horizon_min_value,60,60,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,horizon_max_value,60,60,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,horizon_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,frequency_value,5,5,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,frequency_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,graph_node_count_min,11160,207,no,mismatch
w10_schema_v4_access_gemma3_12b,GP-DCRNN,graph_node_count_max,11160,325,no,mismatch
w10_schema_v4_access_gemma3_12b,GP-DCRNN,node_unit,stations,sensors,no,mismatch
w10_schema_v4_access_gemma3_12b,GP-DCRNN,graph_node_count_status,found,found,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,coding_status,complete,complete,yes,exact
w10_schema_v4_access_gemma3_12b,GP-DCRNN,confidence,high,high,yes,exact
w10_schema_v4_access_gemma3_12b,GMAN,year,2019,2019,yes,exact
w10_schema_v4_access_gemma3_12b,GMAN,venue_type,conference,preprint,no,mismatch
w10_schema_v4_access_gemma3_12b,GMAN,domain_class,traffic,traffic,yes,exact
w10_schema_v4_access_gemma3_12b,GMAN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_schema_v4_access_gemma3_12b,GMAN,target_class,traffic_speed_and_flow,traffic_speed,no,mismatch
w10_schema_v4_access_gemma3_12b,GMAN,dataset_family,xiamen|pems_bay,metr_la|pems_bay,no,set_mismatch
w10_schema_v4_access_gemma3_12b,GMAN,has_public_code,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,GMAN,has_public_dataset,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,GMAN,horizon_type,sequence,multi_horizon,no,mismatch
w10_schema_v4_access_gemma3_12b,GMAN,horizon_min_value,12,15,no,mismatch
w10_schema_v4_access_gemma3_12b,GMAN,horizon_max_value,12,60,no,mismatch
w10_schema_v4_access_gemma3_12b,GMAN,horizon_unit,steps,minutes,no,mismatch
w10_schema_v4_access_gemma3_12b,GMAN,frequency_value,5,5,yes,exact
w10_schema_v4_access_gemma3_12b,GMAN,frequency_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,GMAN,graph_node_count_min,95,95,yes,exact
w10_schema_v4_access_gemma3_12b,GMAN,graph_node_count_max,325,325,yes,exact
w10_schema_v4_access_gemma3_12b,GMAN,node_unit,sensors,sensors,yes,exact
w10_schema_v4_access_gemma3_12b,GMAN,graph_node_count_status,found,found,yes,exact
w10_schema_v4_access_gemma3_12b,GMAN,coding_status,complete,complete,yes,exact
w10_schema_v4_access_gemma3_12b,GMAN,confidence,high,high,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,year,2020,2020,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,venue_type,journal,preprint,no,mismatch
w10_schema_v4_access_gemma3_12b,STTN,domain_class,traffic,traffic,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,target_class,traffic_speed,traffic_speed,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,dataset_family,pemsd7|pems_bay,pems_bay|pemsd7,yes,exact_set
w10_schema_v4_access_gemma3_12b,STTN,has_public_code,no,no,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,has_public_dataset,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,horizon_type,multi_horizon,multi_horizon,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,horizon_min_value,15,15,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,horizon_max_value,60,60,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,horizon_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,frequency_value,5,5,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,frequency_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,graph_node_count_min,228,228,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,graph_node_count_max,325,325,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,node_unit,sensors,sensors,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,graph_node_count_status,found,partial,no,mismatch
w10_schema_v4_access_gemma3_12b,STTN,coding_status,complete,complete,yes,exact
w10_schema_v4_access_gemma3_12b,STTN,confidence,high,high,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,year,2020,2020,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,venue_type,journal,preprint,no,mismatch
w10_schema_v4_access_gemma3_12b,TL-DCRNN,domain_class,traffic,traffic,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,target_class,traffic_speed,traffic_speed,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,dataset_family,california_highway_pems,pems_bay|california_highway_pems,no,set_mismatch
w10_schema_v4_access_gemma3_12b,TL-DCRNN,has_public_code,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,has_public_dataset,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,horizon_type,single_horizon,single_horizon,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,horizon_min_value,60,60,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,horizon_max_value,60,60,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,horizon_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,frequency_value,5,5,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,frequency_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,graph_node_count_min,11160,11160,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,graph_node_count_max,11160,11160,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,node_unit,sensors,road_segments,no,mismatch
w10_schema_v4_access_gemma3_12b,TL-DCRNN,graph_node_count_status,found,found,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,coding_status,complete,complete,yes,exact
w10_schema_v4_access_gemma3_12b,TL-DCRNN,confidence,high,high,yes,exact
w10_schema_v4_access_gemma3_12b,MTGNN,year,2020,2020,yes,exact
w10_schema_v4_access_gemma3_12b,MTGNN,venue_type,conference,conference,yes,exact
w10_schema_v4_access_gemma3_12b,MTGNN,domain_class,multivariate_timeseries,traffic,no,mismatch
w10_schema_v4_access_gemma3_12b,MTGNN,task_class,multivariate_timeseries_forecasting,traffic_forecasting,no,mismatch
w10_schema_v4_access_gemma3_12b,MTGNN,target_class,multiple_targets,traffic_speed,no,mismatch
w10_schema_v4_access_gemma3_12b,MTGNN,dataset_family,traffic|solar_energy|electricity|exchange_rate|metr_la|pems_bay,metr_la|pems_bay|solar_energy|electricity|exchange_rate,no,set_mismatch
w10_schema_v4_access_gemma3_12b,MTGNN,has_public_code,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,MTGNN,has_public_dataset,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,MTGNN,horizon_type,sequence,multi_horizon,no,mismatch
w10_schema_v4_access_gemma3_12b,MTGNN,horizon_min_value,12,12,yes,exact
w10_schema_v4_access_gemma3_12b,MTGNN,horizon_max_value,12,24,no,mismatch
w10_schema_v4_access_gemma3_12b,MTGNN,horizon_unit,steps,steps,yes,exact
w10_schema_v4_access_gemma3_12b,MTGNN,frequency_value,dataset_specific,1,no,mismatch
w10_schema_v4_access_gemma3_12b,MTGNN,frequency_unit,dataset_specific,hours,no,mismatch
w10_schema_v4_access_gemma3_12b,MTGNN,graph_node_count_min,8,207,no,mismatch
w10_schema_v4_access_gemma3_12b,MTGNN,graph_node_count_max,862,325,no,mismatch
w10_schema_v4_access_gemma3_12b,MTGNN,node_unit,mixed,sensors,no,mismatch
w10_schema_v4_access_gemma3_12b,MTGNN,graph_node_count_status,found,found,yes,exact
w10_schema_v4_access_gemma3_12b,MTGNN,coding_status,complete,complete,yes,exact
w10_schema_v4_access_gemma3_12b,MTGNN,confidence,high,high,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,year,2020,2020,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,venue_type,conference,conference,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,domain_class,traffic,traffic,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,task_class,travel_time_forecasting,traffic_forecasting,no,mismatch
w10_schema_v4_access_gemma3_12b,H-STGCN,target_class,travel_time,travel_time,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,dataset_family,amap_beijing,amap_beijing,yes,exact_set
w10_schema_v4_access_gemma3_12b,H-STGCN,has_public_code,not_reported,no,no,mismatch
w10_schema_v4_access_gemma3_12b,H-STGCN,has_public_dataset,no,no,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,horizon_type,single_horizon,single_horizon,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,horizon_min_value,60,1,no,mismatch
w10_schema_v4_access_gemma3_12b,H-STGCN,horizon_max_value,60,1,no,mismatch
w10_schema_v4_access_gemma3_12b,H-STGCN,horizon_unit,minutes,hours,no,mismatch
w10_schema_v4_access_gemma3_12b,H-STGCN,frequency_value,5,5,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,frequency_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,graph_node_count_min,715,715,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,graph_node_count_max,2907,2907,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,node_unit,road_segments,road_segments,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,graph_node_count_status,found,found,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,coding_status,complete,complete,yes,exact
w10_schema_v4_access_gemma3_12b,H-STGCN,confidence,high,high,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,year,2020,2020,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,venue_type,conference,preprint,no,mismatch
w10_schema_v4_access_gemma3_12b,AGCRN,domain_class,traffic,traffic,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,task_class,traffic_forecasting,traffic_forecasting,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,target_class,traffic_flow,traffic_speed,no,mismatch
w10_schema_v4_access_gemma3_12b,AGCRN,dataset_family,pemsd4|pemsd8,pemsd4|pemsd8,yes,exact_set
w10_schema_v4_access_gemma3_12b,AGCRN,has_public_code,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,has_public_dataset,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,horizon_type,sequence,multi_horizon,no,mismatch
w10_schema_v4_access_gemma3_12b,AGCRN,horizon_min_value,12,12,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,horizon_max_value,12,12,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,horizon_unit,steps,steps,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,frequency_value,5,5,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,frequency_unit,minutes,minutes,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,graph_node_count_min,170,170,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,graph_node_count_max,307,307,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,node_unit,sensors,sensors,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,graph_node_count_status,found,partial,no,mismatch
w10_schema_v4_access_gemma3_12b,AGCRN,coding_status,complete,complete,yes,exact
w10_schema_v4_access_gemma3_12b,AGCRN,confidence,high,high,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,year,2020,2020,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,venue_type,preprint,preprint,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,domain_class,epidemiology,epidemiology,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,task_class,covid_forecasting,covid_forecasting,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,target_class,covid_cases,covid_cases,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,dataset_family,nyt_covid|google_mobility,nyt_covid|google_mobility,yes,exact_set
w10_schema_v4_access_gemma3_12b,COVID-STGNN,has_public_code,not_reported,no,no,mismatch
w10_schema_v4_access_gemma3_12b,COVID-STGNN,has_public_dataset,yes,yes,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,horizon_type,single_horizon,single_horizon,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,horizon_min_value,1,1,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,horizon_max_value,1,1,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,horizon_unit,days,days,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,frequency_value,1,1,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,frequency_unit,days,days,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,graph_node_count_min,20,20,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,graph_node_count_max,20,325,no,mismatch
w10_schema_v4_access_gemma3_12b,COVID-STGNN,node_unit,counties,sensors,no,mismatch
w10_schema_v4_access_gemma3_12b,COVID-STGNN,graph_node_count_status,partial,partial,yes,exact
w10_schema_v4_access_gemma3_12b,COVID-STGNN,coding_status,partial,complete,no,mismatch
w10_schema_v4_access_gemma3_12b,COVID-STGNN,confidence,medium,high,no,mismatch
w10_schema_v4_access_gemma3_12b,Dynamic DCRNN-WAN,year,2020,2020,yes,exact
w10_schema_v4_access_gemma3_12b,Dynamic DCRNN-WAN,venue_type,preprint,preprint,yes,exact
w10_schema_v4_access_gemma3_12b,Dynamic DCRNN-WAN,domain_class,network_traffic,traffic,no,mismatch
w10_schema_v4_access_gemma3_12b,Dynamic DCRNN-WAN,task_class,network_traffic_forecasting,traffic_forecasting,no,mismatch
w10_schema_v4_access_gemma3_12b,Dynamic DCRNN-WAN,target_class,network_bandwidth,traffic_speed,no,mismatch
w10_schema_v4_access_gemma3_12b,Dynamic DCRNN-WAN,dataset_family,not_reported,not_reported,yes,exact_set
w10_schema_v4_access_gemma3_12b,Dynamic DCRNN-WAN,has_public_code,not_reported,no,no,mismatch
w10_schema_v4_access_gemma3_12b,Dynamic DCRNN-WAN,has_public_dataset,no,no,yes,exact
w10_schema_v4_access_gemma3_12b,Dynamic DCRNN-WAN,horizon_type,multi_horizon,multi_horizon,yes,exact
w10_schema_v4_access_gemma3_12b,Dynamic DCRNN-WAN,horizon_min_value,6,6,yes,exact
